機型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-03-05
測試時間,21:53:42
照度E(lx),63.49
燭光E(fc),5.90
相關色溫(K),100000
黑體偏離Duv,-0.12911
CIE x,0.3207
CIE y,0.1567
CIE u,0.3026
CIE v,0.2218
CIE u',0.3026
CIE v',0.3327
色容差,84.92
顯色指數Ra,-192.3
R1,-100
R2,-100
R3,-100
R4,-100
R5,-100
R6,-100
R7,-51
R8,-100
R9,-100
R10,-100
R11,-100
R12,-100
R13,-100
R14,-77
R15,-100
輻照度Ee(mW/c㎡),0.047
明暗視覺比S/P,5.071
主波長(nm),557.50
色純度(%),57.2
半寬度(nm),12.7
峰值波長(nm),629.1
中心波長(nm),628.2
質心波長(nm),538.9
紅色比(%),66.5
綠色比(%),3.0
藍色比(%),30.5
CIE1931 X,190.227
CIE1931 Y,92.958
CIE1931 Z,309.980
TLCI-2012,2
積分時間(ms),380.00
峰值信號,54293
暗信號,2581
補償電平,2968
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
713,0.000000,
714,0.000000,
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000263,
752,0.004371,
753,0.004424,
754,0.004479,
755,0.001595,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.019339,
771,0.022668,
772,0.022578,
773,0.012420,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
